qid_date,funds,market,strategy,source_signature
20220316.0,791521.6935269416,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220317.0,792417.69621945,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220318.0,796034.2904274173,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220321.0,784954.2890973568,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220322.0,793048.737992504,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220323.0,790204.8652040997,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220324.0,770270.3668647396,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220325.0,757476.176196201,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220328.0,757048.9594816237,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220329.0,787463.4017610998,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220330.0,776562.5459217965,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220331.0,778745.4632121319,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220401.0,769092.1345903925,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220406.0,752921.9720329953,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220407.0,750404.2011600739,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220408.0,718907.485814327,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220411.0,736908.9291928964,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220412.0,720307.844468254,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220413.0,720147.9364183636,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220414.0,718415.9803175721,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220415.0,726419.8530784114,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220418.0,716425.0420369895,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220419.0,690176.6613483048,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220420.0,675227.4351748386,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220421.0,670596.05017088,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220422.0,633339.7452658833,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220425.0,627940.5238162018,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220426.0,662588.3985261464,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220427.0,650465.680966755,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220428.0,677178.3549774133,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220429.0,668204.3874163777,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220505.0,655521.8681843978,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220506.0,650588.4107352431,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220509.0,664683.4083680823,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220510.0,685066.5899884446,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220511.0,686561.4053345798,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220512.0,688573.0301673687,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220513.0,680709.5260745654,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220516.0,691764.249089981,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220517.0,690680.2542411723,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220518.0,694110.8630706975,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220519.0,705855.2187889611,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220520.0,703744.711877172,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220523.0,676867.2936257663,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220524.0,679063.7284238657,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220525.0,677760.6050381429,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220526.0,678154.383842331,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220527.0,686301.7304364338,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220530.0,702274.03075636,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220531.0,709244.8026705189,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220601.0,717799.7136262268,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220602.0,745948.9473720442,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220606.0,745939.249828581,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220607.0,752278.2415493785,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220608.0,730048.4196573528,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220609.0,746478.1590334254,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220610.0,743562.4155603156,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220613.0,744095.549887014,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220614.0,751913.01773576,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220615.0,754945.4829679048,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220616.0,775893.7101747475,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220617.0,791348.7367994263,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220620.0,786339.499351381,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220621.0,781755.1401157719,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220622.0,805937.1717351369,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220623.0,824723.5671972991,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220624.0,826521.4645396206,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220627.0,829389.4941475717,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220628.0,808421.698289085,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220629.0,820683.0303831538,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220630.0,812315.3459476697,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220701.0,827716.8448026577,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220704.0,824925.7839578608,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220705.0,818380.8227813662,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220706.0,832101.7956369956,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220707.0,822738.1542313929,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220708.0,808086.0102607415,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220711.0,789174.3734767379,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220712.0,802071.060786545,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220713.0,823173.5505684126,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220714.0,806054.0100598254,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220715.0,817692.6242982106,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220718.0,803241.5422151926,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220719.0,807415.9888304593,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220720.0,803402.3237372265,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220721.0,799284.8869696081,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220722.0,789833.3432506568,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220725.0,792318.9486787812,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220726.0,792550.3058257052,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220727.0,790112.4209383057,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220728.0,779761.1582905714,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220729.0,798239.9380201831,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220801.0,782146.6225252359,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220802.0,767604.1704290542,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220803.0,771096.0019019161,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220804.0,783600.8658348852,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220805.0,781289.243117429,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220808.0,786870.7737626743,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220809.0,776296.0172713285,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220810.0,794664.7338622963,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220811.0,785711.2459109193,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220812.0,793817.4289106827,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220815.0,797554.7214610357,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220816.0,811137.8757148637,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220817.0,810527.8999742712,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220818.0,798379.7079412941,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220819.0,811460.3610140579,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220822.0,811836.8788584379,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220823.0,782269.7795299516,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220824.0,778839.5265594478,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220825.0,770952.997412297,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220826.0,768095.8458959912,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220829.0,762733.7688363767,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220830.0,750549.859443954,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220831.0,739874.0384770117,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220901.0,739631.3595700519,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220902.0,741143.9057331444,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220905.0,741853.9215066957,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220906.0,750661.9529816897,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220907.0,736706.3966267096,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220908.0,744067.5669411052,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220909.0,744771.4550585194,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220913.0,731105.643432245,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220914.0,707852.828527562,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220915.0,691269.2527856821,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220916.0,686299.0268321799,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220919.0,691125.0816125179,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220920.0,680792.0704758939,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220921.0,677260.1209050384,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220922.0,672729.9282394416,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220923.0,678320.9864579682,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220926.0,693412.9500984112,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220927.0,675610.9592825501,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220928.0,681224.6112111558,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220929.0,668369.2215205143,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220930.0,652974.0048866931,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221010.0,660462.9635081341,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221011.0,684233.6862868404,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221012.0,686390.3906832825,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221013.0,710781.9595916505,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221014.0,711016.5174157472,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221017.0,714492.6772270281,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221018.0,708369.475233105,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221019.0,701291.4475125829,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221020.0,699376.2204212099,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221021.0,682347.8080648928,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221024.0,675839.5748258444,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221025.0,692870.0560941346,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221026.0,682467.9980372479,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221027.0,657139.5632425047,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221028.0,661393.2277731824,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221031.0,682584.9282793461,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221101.0,693741.7787258766,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221102.0,693800.0528230354,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221103.0,715747.0299541347,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221104.0,716760.5277443308,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221107.0,710251.6254081611,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221108.0,700596.4651137963,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221109.0,688271.5718742501,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221110.0,702343.2841056655,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221111.0,693550.6485400235,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221114.0,710055.7668675181,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221115.0,701638.0557399886,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221116.0,696661.3370282365,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221117.0,697799.6817683715,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221118.0,697080.2503656467,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221121.0,684307.6489912476,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221122.0,683368.0943922659,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221123.0,681963.0895443619,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221124.0,674323.0572144516,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221125.0,671240.052298685,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221128.0,683209.6046434103,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221129.0,684821.2963136099,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221130.0,695294.9528975089,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221201.0,695919.3278340902,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221202.0,694105.0661118331,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221205.0,698827.7569408199,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221206.0,704890.786922803,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221207.0,704238.7628186159,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221208.0,706813.4598378572,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221209.0,701234.5809328523,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221212.0,693842.1664017756,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221213.0,691469.226042543,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221214.0,700534.3874844993,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221215.0,693117.8299985128,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221216.0,685225.9901818095,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221219.0,674744.0882468177,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221220.0,672671.9494077046,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221221.0,670224.0958461589,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221222.0,667557.2744747893,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20221223.0,680762.2250470547,ChiNext,ChiNext Index,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
