market,sampling_rate,sampling_label,model,seed,ARR,dqn_seed,source,source_signature
ChiNext,0.6,60%,LambdaMART,19,-0.17307049106329575,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LTR-DQN,19,0.0126426787356686,849540145.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LambdaMART,22,-0.582558431748434,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LTR-DQN,22,-0.23016572687115955,652713711.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LambdaMART,27,-0.6168859110175666,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LTR-DQN,27,-0.6460600210957259,1696980497.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LambdaMART,30,0.9429578284498639,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LTR-DQN,30,2.8871889639301167,1566945636.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LambdaMART,31,0.8357153278883682,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LTR-DQN,31,1.6896151303929567,1957872861.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LambdaMART,37,5.086954902463696,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LTR-DQN,37,2.7352763504657447,1007287494.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LambdaMART,38,-0.0712321274084382,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LTR-DQN,38,-0.570525874635474,216032310.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LambdaMART,40,-0.6832883284162055,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LTR-DQN,40,-0.5805957718699684,863565867.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LambdaMART,42,1.5737638689337006,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LTR-DQN,42,4.02961845408422,433847147.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LambdaMART,47,-0.06254405105882221,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LTR-DQN,47,0.2121182826908472,1583449470.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LambdaMART,48,-0.38996001609968534,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LTR-DQN,48,-0.3090591972362582,1516734726.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LambdaMART,53,1.9239572116117016,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LTR-DQN,53,1.743193330335144,1363972009.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LambdaMART,60,-0.444894234012823,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LTR-DQN,60,0.02377975671965671,51476323.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LambdaMART,61,-0.3547162434051945,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LTR-DQN,61,-0.4051692922085536,1641487949.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LambdaMART,75,-0.3957329774837073,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LTR-DQN,75,-0.3171480359465063,433736619.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LambdaMART,90,-0.46224442500329666,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LTR-DQN,90,-0.12309270093241753,539407268.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LambdaMART,94,-0.3565068987444221,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.6,60%,LTR-DQN,94,-0.011282991201092218,945174813.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,7,0.4090189755371967,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,18,-0.07740367020218064,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,20,0.8279246496463253,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,25,0.11819315613947556,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,26,-0.38906367976801537,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,42,0.8822081774115118,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,47,1.6947092151856156,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,51,0.42288439761619867,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,54,-0.5935305003482703,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,55,0.663651282511664,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,58,-0.5463896897851346,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,61,-0.0333428826333968,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,62,-0.28954907989955736,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,72,0.3432161438604566,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,83,-0.5418847578995436,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,91,2.332633655173878,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,105,-0.5256060203094014,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,107,-0.17580895347550285,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,108,0.25970073087669543,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaRank,109,-0.28209897731280165,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,3,-0.3247669173836395,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,3,-0.6078390056755907,1343595262.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,8,-0.3666284444908261,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,8,-0.2125871940359696,450502690.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,16,0.7114464484386842,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,16,1.2152382494872809,840837013.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,18,0.16670947177863749,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,18,0.42741082111307294,1093588959.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,23,0.7900770263197565,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,23,1.3326400952129807,2008424875.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,37,5.672022430424657,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,37,2.7837763302507628,1124365122.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,39,2.101156784297754,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,39,5.212019663412806,1270563896.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,69,-0.2613848374767588,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,69,-0.03902169597494054,565326908.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,70,-0.2614791043548056,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,70,0.7729233579596739,2021469740.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,72,0.3873050706159309,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,72,0.7962961106679163,96178945.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,75,-0.470423798351557,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,75,-0.33293667115109726,1864354817.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,77,0.35265612097680465,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,77,0.27981034336851107,1742357770.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,79,0.5725378321757932,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,79,1.7830979526666408,1349445697.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,90,-0.4518657831180658,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,90,-0.12218550365911973,1130102130.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,93,-0.20821481218471594,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,93,-0.3564889691395825,1402299898.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,94,-0.38432826595028424,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,94,-0.017896546873632402,245925417.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,100,-0.749932882075194,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,100,-0.7237346011118237,1261640456.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,102,-0.46097581627099804,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,102,0.15899524326463865,2100513438.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,106,-0.43303811154169036,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,106,-0.29193458778756187,716036393.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LambdaMART,108,-0.3609308971992752,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.7,70%,LTR-DQN,108,-0.5862117879961384,287022841.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,3,-0.38481325342924977,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,15,-0.42609423106212085,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,20,0.4823113947746962,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,22,-0.11536163488993867,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,23,0.5613252802438271,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,29,-0.03344433268911484,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,30,1.2533140348504204,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,33,0.06460392439853413,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,39,0.5120788452713281,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,45,-0.22273876855952024,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,65,0.18987994294376365,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,71,1.5234182568100891,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,75,-0.49363134984603996,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,77,0.5132236068157991,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,81,-0.20843441084576553,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,85,-0.39048332708269007,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,95,0.2846120086516779,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,101,0.44315052524619225,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,105,-0.5403761427612708,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaRank,109,0.467117448255274,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,2,0.7039977547031904,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,2,0.9849554298541752,2139072398.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,14,1.370058971787817,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,14,1.020215532027061,766766795.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,18,0.2084315797380143,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,18,0.07046339803303847,1470414819.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,21,-0.42380076554326895,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,21,-0.1970976499337429,485206351.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,22,-0.5412811498675842,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,22,-0.24354777143044992,461584368.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,33,-0.5684435942762636,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,33,-0.1696437860787141,633485918.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,46,2.2898357962038256,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,46,9.27220723299553,2011802943.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,55,1.416733435393271,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,55,0.4580826298380718,1447564488.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,56,-0.6354098542224356,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,56,-0.4858722308905038,117542725.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,65,0.3245533825324691,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,65,0.23299235284981012,1305035113.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,74,0.7731049248270951,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,74,1.0512842206030832,471932459.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,76,-0.742872512438506,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,76,-0.6924268923229702,1707810288.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,77,0.3045216653876923,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,77,0.23518787931140217,163678163.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,83,0.10730557911019956,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,83,0.09082971149954577,1008432661.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,87,2.6119229956856302,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,87,1.4195099382227503,427505193.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,92,-0.2650013979179565,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,92,-0.0999064158449936,821113132.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,94,-0.4077542831325397,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,94,-0.052808068837912114,872516818.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,98,-0.20543036510032697,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,98,-0.2976295924899237,240450821.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,102,-0.44143330610852805,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,102,0.2047203618852509,908436826.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LambdaMART,103,0.11428798701788301,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.8,80%,LTR-DQN,103,-0.20315785623828453,342214061.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,5,-0.12032649468055412,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,10,-0.10834775393915119,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,18,-0.01865001550307477,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,24,-0.43124956570633677,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,25,0.5094620874813982,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,38,-0.4017499135750856,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,40,0.19431697192633868,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,49,0.08046547438245533,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,50,-0.4414706883546503,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,51,-0.023870283482582022,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,53,0.40157762781136475,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,62,-0.013980998366675768,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,70,0.20285334644566722,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,74,0.9780663639220106,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,93,-0.06817037291437955,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,106,0.6134924265826065,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,117,0.10066677176860761,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,119,-0.0007889659170696728,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,127,0.17964558836791422,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaRank,145,0.34800499043012123,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,8,-0.41690273506049125,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LTR-DQN,8,-0.2316220177334134,2050595345.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,19,-0.15359560257121319,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LTR-DQN,19,-0.013071215677641579,969234552.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,21,-0.41267533793690814,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LTR-DQN,21,-0.19289084883256247,649861206.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,32,-0.20223154800932808,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LTR-DQN,32,0.5939937392597758,1817289368.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,33,-0.5242243919402658,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LTR-DQN,33,-0.13842364524832063,1856360926.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,34,-0.3277185592383117,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LTR-DQN,34,0.9933310985907335,1119199883.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,36,-0.8421465381167891,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
